n,m,time,name
3200,1280,3166,Dense
6400,10,218,Dense
6400,10,186,Dense
6400,10,234,Dense
6400,10,186,Dense
6400,10,202,Dense
6400,10,202,Dense
6400,10,218,Dense
6400,10,202,Dense
6400,10,202,Dense
6400,10,217,Dense
6400,20,202,Dense
6400,20,186,Dense
6400,20,202,Dense
6400,20,218,Dense
6400,20,218,Dense
6400,20,218,Dense
6400,20,234,Dense
6400,20,234,Dense
6400,20,202,Dense
6400,20,202,Dense
6400,40,202,Dense
6400,40,218,Dense
6400,40,202,Dense
6400,40,217,Dense
6400,40,234,Dense
6400,40,202,Dense
6400,40,202,Dense
6400,40,202,Dense
6400,40,202,Dense
6400,40,202,Dense
6400,80,233,Dense
6400,80,202,Dense
6400,80,202,Dense
6400,80,233,Dense
6400,80,265,Dense
6400,80,233,Dense
6400,80,233,Dense
6400,80,217,Dense
6400,80,420,Dense
6400,80,233,Dense
6400,160,249,Dense
6400,160,217,Dense
6400,160,249,Dense
6400,160,249,Dense
6400,160,233,Dense
6400,160,233,Dense
6400,160,358,Dense
6400,160,234,Dense
6400,160,233,Dense
6400,160,217,Dense
6400,320,296,Dense
6400,320,280,Dense
6400,320,311,Dense
6400,320,326,Dense
6400,320,296,Dense
6400,320,342,Dense
6400,320,311,Dense
6400,320,296,Dense
6400,320,296,Dense
6400,320,264,Dense
6400,640,530,Dense
6400,640,514,Dense
6400,640,561,Dense
6400,640,514,Dense
6400,640,577,Dense
6400,640,545,Dense
6400,640,545,Dense
6400,640,592,Dense
6400,640,545,Dense
6400,640,545,Dense
6400,1280,2308,Dense
6400,1280,2324,Dense
6400,1280,2293,Dense
6400,1280,2215,Dense
6400,1280,2246,Dense
6400,1280,2261,Dense
6400,1280,2215,Dense
6400,1280,2230,Dense
6400,1280,2230,Dense
6400,1280,2261,Dense
12800,10,249,Dense
12800,10,280,Dense
12800,10,249,Dense
12800,10,264,Dense
12800,10,826,Dense
12800,10,234,Dense
12800,10,249,Dense
12800,10,264,Dense
12800,10,265,Dense
12800,10,249,Dense
12800,20,311,Dense
12800,20,233,Dense
12800,20,280,Dense
12800,20,248,Dense
12800,20,265,Dense
12800,20,311,Dense
12800,20,233,Dense
12800,20,296,Dense
12800,20,311,Dense
12800,20,264,Dense
12800,40,296,Dense
12800,40,265,Dense
12800,40,264,Dense
12800,40,264,Dense
12800,40,280,Dense
12800,40,248,Dense
12800,40,280,Dense
12800,40,311,Dense
12800,40,265,Dense
12800,40,265,Dense
12800,80,264,Dense
12800,80,264,Dense
12800,80,295,Dense
12800,80,265,Dense
12800,80,311,Dense
12800,80,249,Dense
12800,80,265,Dense
12800,80,249,Dense
12800,80,265,Dense
12800,80,280,Dense
12800,160,311,Dense
12800,160,280,Dense
12800,160,311,Dense
12800,160,280,Dense
12800,160,264,Dense
12800,160,296,Dense
12800,160,296,Dense
12800,160,249,Dense
12800,160,280,Dense
12800,160,545,Dense
12800,320,312,Dense
12800,320,343,Dense
12800,320,342,Dense
12800,320,374,Dense
12800,320,358,Dense
12800,320,327,Dense
12800,320,373,Dense
12800,320,342,Dense
12800,320,327,Dense
12800,320,358,Dense
12800,640,576,Dense
12800,640,577,Dense
12800,640,576,Dense
12800,640,577,Dense
12800,640,592,Dense
12800,640,592,Dense
12800,640,826,Dense
12800,640,592,Dense
12800,640,592,Dense
12800,640,561,Dense
12800,1280,1840,Dense
12800,1280,2089,Dense
12800,1280,1918,Dense
12800,1280,1794,Dense
12800,1280,1809,Dense
12800,1280,1809,Dense
12800,1280,1840,Dense
12800,1280,1794,Dense
12800,1280,1825,Dense
12800,1280,1824,Dense
25600,10,327,Dense
25600,10,373,Dense
25600,10,342,Dense
25600,10,358,Dense
25600,10,327,Dense
25600,10,342,Dense
25600,10,342,Dense
25600,10,327,Dense
25600,10,327,Dense
25600,10,358,Dense
25600,20,327,Dense
25600,20,342,Dense
25600,20,358,Dense
25600,20,342,Dense
25600,20,311,Dense
25600,20,343,Dense
25600,20,342,Dense
25600,20,373,Dense
25600,20,343,Dense
25600,20,342,Dense
25600,40,389,Dense
25600,40,343,Dense
25600,40,342,Dense
25600,40,358,Dense
25600,40,342,Dense
25600,40,374,Dense
25600,40,374,Dense
25600,40,358,Dense
25600,40,358,Dense
25600,40,326,Dense
25600,80,390,Dense
25600,80,374,Dense
25600,80,358,Dense
25600,80,327,Dense
25600,80,358,Dense
25600,80,343,Dense
25600,80,358,Dense
25600,80,389,Dense
25600,80,358,Dense
25600,80,373,Dense
25600,160,374,Dense
25600,160,358,Dense
25600,160,373,Dense
25600,160,389,Dense
25600,160,358,Dense
25600,160,405,Dense
25600,160,374,Dense
25600,160,405,Dense
25600,160,390,Dense
25600,160,389,Dense
25600,320,436,Dense
25600,320,436,Dense
25600,320,420,Dense
25600,320,436,Dense
25600,320,467,Dense
25600,320,498,Dense
25600,320,498,Dense
25600,320,405,Dense
25600,320,421,Dense
25600,320,436,Dense
25600,640,608,Dense
25600,640,686,Dense
25600,640,639,Dense
25600,640,701,Dense
25600,640,623,Dense
25600,640,717,Dense
25600,640,670,Dense
25600,640,670,Dense
25600,640,716,Dense
25600,640,670,Dense
25600,1280,1684,Dense
25600,1280,1777,Dense
25600,1280,1684,Dense
25600,1280,1715,Dense
25600,1280,1715,Dense
