n,m,time,name
400,320,31,Sweeping
400,320,15,Sweeping
400,320,46,Sweeping
400,320,31,Sweeping
400,320,31,Sweeping
400,320,46,Sweeping
400,320,46,Sweeping
400,320,31,Sweeping
400,320,31,Sweeping
400,640,78,Sweeping
400,640,77,Sweeping
400,640,62,Sweeping
400,640,62,Sweeping
400,640,62,Sweeping
400,640,77,Sweeping
400,640,78,Sweeping
400,640,61,Sweeping
400,640,78,Sweeping
400,640,93,Sweeping
400,1280,264,Sweeping
400,1280,264,Sweeping
400,1280,280,Sweeping
400,1280,249,Sweeping
400,1280,264,Sweeping
400,1280,326,Sweeping
400,1280,265,Sweeping
400,1280,264,Sweeping
400,1280,249,Sweeping
400,1280,249,Sweeping
800,10,15,Sweeping
800,10,15,Sweeping
800,10,31,Sweeping
800,10,15,Sweeping
800,10,15,Sweeping
800,10,15,Sweeping
800,10,15,Sweeping
800,10,0,Sweeping
800,10,0,Sweeping
800,10,15,Sweeping
800,20,15,Sweeping
800,20,15,Sweeping
800,20,15,Sweeping
800,20,15,Sweeping
800,20,30,Sweeping
800,20,0,Sweeping
800,20,46,Sweeping
800,20,15,Sweeping
800,20,0,Sweeping
800,20,15,Sweeping
800,40,15,Sweeping
800,40,15,Sweeping
800,40,30,Sweeping
800,40,15,Sweeping
800,40,15,Sweeping
800,40,15,Sweeping
800,40,0,Sweeping
800,40,30,Sweeping
800,40,0,Sweeping
800,40,31,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,0,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,80,15,Sweeping
800,160,15,Sweeping
800,160,15,Sweeping
800,160,15,Sweeping
800,160,31,Sweeping
800,160,15,Sweeping
800,160,15,Sweeping
800,160,15,Sweeping
800,160,15,Sweeping
800,160,0,Sweeping
800,160,15,Sweeping
800,320,30,Sweeping
800,320,46,Sweeping
800,320,15,Sweeping
800,320,31,Sweeping
800,320,31,Sweeping
800,320,46,Sweeping
800,320,31,Sweeping
800,320,31,Sweeping
800,320,15,Sweeping
800,320,46,Sweeping
800,640,93,Sweeping
800,640,77,Sweeping
800,640,78,Sweeping
800,640,93,Sweeping
800,640,93,Sweeping
800,640,77,Sweeping
800,640,77,Sweeping
800,640,77,Sweeping
800,640,93,Sweeping
800,640,93,Sweeping
800,1280,280,Sweeping
800,1280,280,Sweeping
800,1280,280,Sweeping
800,1280,311,Sweeping
800,1280,311,Sweeping
800,1280,265,Sweeping
800,1280,280,Sweeping
800,1280,311,Sweeping
800,1280,264,Sweeping
800,1280,280,Sweeping
1600,10,31,Sweeping
1600,10,31,Sweeping
1600,10,31,Sweeping
1600,10,15,Sweeping
1600,10,15,Sweeping
1600,10,15,Sweeping
1600,10,15,Sweeping
1600,10,15,Sweeping
1600,10,46,Sweeping
1600,10,46,Sweeping
1600,20,15,Sweeping
1600,20,15,Sweeping
1600,20,46,Sweeping
1600,20,15,Sweeping
1600,20,31,Sweeping
1600,20,31,Sweeping
1600,20,15,Sweeping
1600,20,46,Sweeping
1600,20,30,Sweeping
1600,20,30,Sweeping
1600,40,15,Sweeping
1600,40,15,Sweeping
1600,40,31,Sweeping
1600,40,15,Sweeping
1600,40,31,Sweeping
1600,40,31,Sweeping
1600,40,30,Sweeping
1600,40,31,Sweeping
1600,40,31,Sweeping
1600,40,15,Sweeping
1600,80,31,Sweeping
1600,80,15,Sweeping
1600,80,30,Sweeping
1600,80,15,Sweeping
1600,80,15,Sweeping
1600,80,31,Sweeping
1600,80,15,Sweeping
1600,80,15,Sweeping
1600,80,31,Sweeping
1600,80,31,Sweeping
1600,160,31,Sweeping
1600,160,15,Sweeping
1600,160,15,Sweeping
1600,160,15,Sweeping
1600,160,30,Sweeping
1600,160,31,Sweeping
1600,160,46,Sweeping
1600,160,31,Sweeping
1600,160,31,Sweeping
1600,160,31,Sweeping
1600,320,62,Sweeping
1600,320,46,Sweeping
1600,320,31,Sweeping
1600,320,46,Sweeping
1600,320,46,Sweeping
1600,320,31,Sweeping
1600,320,46,Sweeping
1600,320,31,Sweeping
1600,320,46,Sweeping
1600,320,62,Sweeping
1600,640,108,Sweeping
1600,640,93,Sweeping
1600,640,108,Sweeping
1600,640,108,Sweeping
1600,640,78,Sweeping
1600,640,93,Sweeping
1600,640,124,Sweeping
1600,640,93,Sweeping
1600,640,93,Sweeping
1600,640,93,Sweeping
1600,1280,280,Sweeping
1600,1280,295,Sweeping
1600,1280,295,Sweeping
1600,1280,327,Sweeping
1600,1280,265,Sweeping
1600,1280,280,Sweeping
1600,1280,264,Sweeping
1600,1280,280,Sweeping
1600,1280,280,Sweeping
1600,1280,311,Sweeping
3200,10,46,Sweeping
3200,10,78,Sweeping
3200,10,46,Sweeping
3200,10,46,Sweeping
3200,10,46,Sweeping
3200,10,46,Sweeping
3200,10,61,Sweeping
3200,10,62,Sweeping
3200,10,62,Sweeping
3200,10,62,Sweeping
3200,20,46,Sweeping
3200,20,46,Sweeping
3200,20,31,Sweeping
3200,20,62,Sweeping
3200,20,62,Sweeping
3200,20,46,Sweeping
3200,20,46,Sweeping
3200,20,62,Sweeping
3200,20,46,Sweeping
3200,20,61,Sweeping
3200,40,62,Sweeping
3200,40,61,Sweeping
3200,40,46,Sweeping
3200,40,46,Sweeping
3200,40,31,Sweeping
3200,40,46,Sweeping
3200,40,46,Sweeping
3200,40,46,Sweeping
3200,40,46,Sweeping
3200,40,46,Sweeping
3200,80,46,Sweeping
3200,80,61,Sweeping
3200,80,46,Sweeping
3200,80,46,Sweeping
3200,80,77,Sweeping
3200,80,46,Sweeping
3200,80,46,Sweeping
3200,80,46,Sweeping
3200,80,46,Sweeping
3200,80,62,Sweeping
3200,160,77,Sweeping
3200,160,46,Sweeping
3200,160,46,Sweeping
3200,160,31,Sweeping
3200,160,46,Sweeping
3200,160,62,Sweeping
3200,160,61,Sweeping
3200,160,62,Sweeping
3200,160,62,Sweeping
3200,160,62,Sweeping
3200,320,78,Sweeping
3200,320,78,Sweeping
3200,320,62,Sweeping
3200,320,62,Sweeping
3200,320,78,Sweeping
3200,320,61,Sweeping
3200,320,77,Sweeping
3200,320,77,Sweeping
3200,320,93,Sweeping
3200,320,62,Sweeping
3200,640,124,Sweeping
3200,640,140,Sweeping
3200,640,124,Sweeping
3200,640,108,Sweeping
3200,640,124,Sweeping
3200,640,124,Sweeping
3200,640,124,Sweeping
3200,640,124,Sweeping
3200,640,124,Sweeping
3200,640,124,Sweeping
3200,1280,327,Sweeping
3200,1280,327,Sweeping
3200,1280,327,Sweeping
3200,1280,311,Sweeping
3200,1280,327,Sweeping
3200,1280,326,Sweeping
3200,1280,327,Sweeping
3200,1280,326,Sweeping
3200,1280,342,Sweeping
3200,1280,311,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,109,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,93,Sweeping
6400,10,108,Sweeping
6400,20,93,Sweeping
6400,20,93,Sweeping
6400,20,140,Sweeping
6400,20,93,Sweeping
6400,20,109,Sweeping
6400,20,109,Sweeping
6400,20,109,Sweeping
6400,20,93,Sweeping
6400,20,93,Sweeping
6400,20,109,Sweeping
6400,40,93,Sweeping
6400,40,108,Sweeping
6400,40,77,Sweeping
6400,40,108,Sweeping
6400,40,124,Sweeping
6400,40,93,Sweeping
6400,40,78,Sweeping
6400,40,93,Sweeping
6400,40,93,Sweeping
6400,40,93,Sweeping
6400,80,109,Sweeping
6400,80,93,Sweeping
6400,80,93,Sweeping
6400,80,93,Sweeping
6400,80,93,Sweeping
6400,80,93,Sweeping
6400,80,108,Sweeping
6400,80,93,Sweeping
6400,80,93,Sweeping
6400,80,77,Sweeping
6400,160,108,Sweeping
6400,160,93,Sweeping
6400,160,140,Sweeping
6400,160,93,Sweeping
6400,160,93,Sweeping
6400,160,109,Sweeping
6400,160,93,Sweeping
6400,160,93,Sweeping
6400,160,93,Sweeping
6400,160,124,Sweeping
6400,320,124,Sweeping
6400,320,109,Sweeping
6400,320,109,Sweeping
6400,320,124,Sweeping
6400,320,124,Sweeping
6400,320,124,Sweeping
6400,320,124,Sweeping
6400,320,109,Sweeping
6400,320,109,Sweeping
6400,320,124,Sweeping
6400,640,202,Sweeping
6400,640,156,Sweeping
6400,640,171,Sweeping
6400,640,171,Sweeping
6400,640,186,Sweeping
6400,640,156,Sweeping
6400,640,171,Sweeping
6400,640,186,Sweeping
6400,640,171,Sweeping
6400,640,218,Sweeping
6400,1280,404,Sweeping
6400,1280,358,Sweeping
6400,1280,373,Sweeping
6400,1280,358,Sweeping
6400,1280,374,Sweeping
6400,1280,342,Sweeping
6400,1280,389,Sweeping
6400,1280,389,Sweeping
6400,1280,358,Sweeping
6400,1280,373,Sweeping
12800,10,202,Sweeping
12800,10,171,Sweeping
12800,10,171,Sweeping
12800,10,171,Sweeping
12800,10,202,Sweeping
12800,10,171,Sweeping
12800,10,171,Sweeping
12800,10,264,Sweeping
12800,10,171,Sweeping
12800,10,187,Sweeping
12800,20,186,Sweeping
12800,20,233,Sweeping
12800,20,171,Sweeping
12800,20,171,Sweeping
12800,20,140,Sweeping
12800,20,187,Sweeping
12800,20,187,Sweeping
12800,20,171,Sweeping
12800,20,171,Sweeping
12800,20,234,Sweeping
12800,40,217,Sweeping
12800,40,171,Sweeping
12800,40,202,Sweeping
12800,40,187,Sweeping
12800,40,187,Sweeping
12800,40,202,Sweeping
12800,40,187,Sweeping
12800,40,187,Sweeping
12800,40,186,Sweeping
12800,40,171,Sweeping
12800,80,186,Sweeping
12800,80,202,Sweeping
12800,80,186,Sweeping
12800,80,187,Sweeping
12800,80,187,Sweeping
12800,80,202,Sweeping
12800,80,186,Sweeping
12800,80,187,Sweeping
12800,80,202,Sweeping
12800,80,187,Sweeping
12800,160,202,Sweeping
12800,160,202,Sweeping
12800,160,202,Sweeping
12800,160,187,Sweeping
12800,160,187,Sweeping
12800,160,202,Sweeping
12800,160,187,Sweeping
12800,160,217,Sweeping
12800,160,187,Sweeping
12800,160,186,Sweeping
12800,320,202,Sweeping
12800,320,187,Sweeping
12800,320,202,Sweeping
12800,320,187,Sweeping
12800,320,202,Sweeping
12800,320,187,Sweeping
12800,320,202,Sweeping
12800,320,202,Sweeping
12800,320,202,Sweeping
12800,320,202,Sweeping
12800,640,295,Sweeping
12800,640,233,Sweeping
12800,640,265,Sweeping
12800,640,280,Sweeping
12800,640,280,Sweeping
12800,640,265,Sweeping
12800,640,280,Sweeping
12800,640,265,Sweeping
12800,640,264,Sweeping
12800,640,264,Sweeping
12800,1280,467,Sweeping
12800,1280,467,Sweeping
12800,1280,498,Sweeping
12800,1280,467,Sweeping
12800,1280,467,Sweeping
12800,1280,467,Sweeping
12800,1280,514,Sweeping
12800,1280,467,Sweeping
12800,1280,467,Sweeping
12800,1280,545,Sweeping
25600,10,405,Sweeping
25600,10,343,Sweeping
25600,10,358,Sweeping
25600,10,390,Sweeping
25600,10,390,Sweeping
25600,10,374,Sweeping
25600,10,358,Sweeping
25600,10,374,Sweeping
25600,10,374,Sweeping
25600,10,358,Sweeping
25600,20,530,Sweeping
25600,20,374,Sweeping
25600,20,389,Sweeping
25600,20,405,Sweeping
25600,20,420,Sweeping
25600,20,389,Sweeping
25600,20,389,Sweeping
25600,20,358,Sweeping
25600,20,389,Sweeping
25600,20,343,Sweeping
25600,40,390,Sweeping
25600,40,483,Sweeping
25600,40,358,Sweeping
25600,40,343,Sweeping
25600,40,405,Sweeping
25600,40,390,Sweeping
25600,40,374,Sweeping
25600,40,390,Sweeping
25600,40,358,Sweeping
25600,40,327,Sweeping
25600,80,389,Sweeping
25600,80,327,Sweeping
25600,80,358,Sweeping
25600,80,343,Sweeping
25600,80,390,Sweeping
25600,80,374,Sweeping
25600,80,358,Sweeping
25600,80,389,Sweeping
25600,80,405,Sweeping
25600,80,390,Sweeping
25600,160,374,Sweeping
25600,160,374,Sweeping
25600,160,343,Sweeping
25600,160,405,Sweeping
25600,160,374,Sweeping
25600,160,358,Sweeping
25600,160,405,Sweeping
25600,160,390,Sweeping
25600,160,405,Sweeping
25600,160,358,Sweeping
25600,320,374,Sweeping
25600,320,358,Sweeping
25600,320,389,Sweeping
25600,320,404,Sweeping
25600,320,389,Sweeping
25600,320,420,Sweeping
25600,320,389,Sweeping
25600,320,358,Sweeping
25600,320,374,Sweeping
25600,320,389,Sweeping
25600,640,436,Sweeping
25600,640,452,Sweeping
25600,640,482,Sweeping
25600,640,420,Sweeping
25600,640,405,Sweeping
25600,640,468,Sweeping
25600,640,451,Sweeping
25600,640,436,Sweeping
25600,640,468,Sweeping
25600,640,530,Sweeping
25600,1280,701,Sweeping
25600,1280,857,Sweeping
25600,1280,686,Sweeping
25600,1280,654,Sweeping
25600,1280,732,Sweeping
25600,1280,873,Sweeping
25600,1280,638,Sweeping
25600,1280,670,Sweeping
25600,1280,748,Sweeping
25600,1280,685,Sweeping
51200,10,733,Sweeping
51200,10,763,Sweeping
51200,10,717,Sweeping
51200,10,764,Sweeping
51200,10,748,Sweeping
51200,10,748,Sweeping
51200,10,733,Sweeping
51200,10,748,Sweeping
51200,10,732,Sweeping
51200,10,748,Sweeping
51200,20,764,Sweeping
51200,20,779,Sweeping
51200,20,748,Sweeping
51200,20,733,Sweeping
51200,20,763,Sweeping
51200,20,763,Sweeping
51200,20,764,Sweeping
51200,20,733,Sweeping
51200,20,779,Sweeping
51200,20,763,Sweeping
51200,40,764,Sweeping
51200,40,763,Sweeping
51200,40,733,Sweeping
51200,40,795,Sweeping
51200,40,748,Sweeping
51200,40,795,Sweeping
51200,40,795,Sweeping
51200,40,780,Sweeping
51200,40,764,Sweeping
51200,40,764,Sweeping
51200,80,795,Sweeping
51200,80,748,Sweeping
51200,80,795,Sweeping
51200,80,733,Sweeping
51200,80,826,Sweeping
51200,80,764,Sweeping
51200,80,748,Sweeping
51200,80,748,Sweeping
51200,80,748,Sweeping
51200,80,795,Sweeping
51200,160,732,Sweeping
51200,160,779,Sweeping
51200,160,716,Sweeping
51200,160,779,Sweeping
51200,160,795,Sweeping
51200,160,764,Sweeping
51200,160,686,Sweeping
51200,160,748,Sweeping
51200,160,763,Sweeping
51200,160,779,Sweeping
51200,320,795,Sweeping
51200,320,841,Sweeping
51200,320,795,Sweeping
51200,320,842,Sweeping
51200,320,733,Sweeping
51200,320,779,Sweeping
51200,320,780,Sweeping
51200,320,795,Sweeping
51200,320,763,Sweeping
51200,320,795,Sweeping
51200,640,795,Sweeping
51200,640,857,Sweeping
51200,640,841,Sweeping
51200,640,889,Sweeping
51200,640,841,Sweeping
51200,640,811,Sweeping
51200,640,858,Sweeping
51200,640,841,Sweeping
51200,640,811,Sweeping
51200,640,810,Sweeping
51200,1280,1044,Sweeping
51200,1280,1091,Sweeping
51200,1280,1076,Sweeping
51200,1280,1013,Sweeping
51200,1280,1013,Sweeping
51200,1280,1044,Sweeping
51200,1280,1092,Sweeping
51200,1280,1060,Sweeping
51200,1280,1060,Sweeping
51200,1280,1044,Sweeping
102400,10,1481,Sweeping
102400,10,1700,Sweeping
102400,10,1512,Sweeping
102400,10,1575,Sweeping
102400,10,1575,Sweeping
102400,10,1481,Sweeping
102400,10,1543,Sweeping
102400,10,1497,Sweeping
102400,10,1559,Sweeping
102400,10,1482,Sweeping
102400,20,1497,Sweeping
102400,20,1497,Sweeping
102400,20,1528,Sweeping
102400,20,1528,Sweeping
102400,20,1481,Sweeping
102400,20,1528,Sweeping
102400,20,1528,Sweeping
102400,20,1356,Sweeping
102400,20,2339,Sweeping
102400,20,1528,Sweeping
102400,40,1497,Sweeping
102400,40,1497,Sweeping
102400,40,1512,Sweeping
102400,40,1497,Sweeping
102400,40,1528,Sweeping
102400,40,1497,Sweeping
102400,40,1544,Sweeping
102400,40,1481,Sweeping
102400,40,1560,Sweeping
102400,40,1575,Sweeping
102400,80,1559,Sweeping
102400,80,1528,Sweeping
102400,80,1497,Sweeping
102400,80,1513,Sweeping
102400,80,1497,Sweeping
102400,80,1497,Sweeping
102400,80,1544,Sweeping
102400,80,1482,Sweeping
102400,80,1544,Sweeping
102400,80,1512,Sweeping
102400,160,1637,Sweeping
102400,160,1591,Sweeping
102400,160,1606,Sweeping
102400,160,1622,Sweeping
102400,160,1575,Sweeping
102400,160,1559,Sweeping
102400,160,1606,Sweeping
102400,160,1606,Sweeping
102400,160,1497,Sweeping
102400,160,1528,Sweeping
102400,320,1606,Sweeping
102400,320,1606,Sweeping
102400,320,1606,Sweeping
102400,320,1637,Sweeping
102400,320,1653,Sweeping
102400,320,1575,Sweeping
102400,320,1591,Sweeping
102400,320,1512,Sweeping
102400,320,1637,Sweeping
102400,320,1669,Sweeping
102400,640,1747,Sweeping
102400,640,1638,Sweeping
102400,640,1543,Sweeping
102400,640,1543,Sweeping
102400,640,1653,Sweeping
102400,640,1637,Sweeping
102400,640,1715,Sweeping
102400,640,1684,Sweeping
102400,640,1606,Sweeping
102400,640,1668,Sweeping
102400,1280,1872,Sweeping
102400,1280,1840,Sweeping
102400,1280,1918,Sweeping
102400,1280,1778,Sweeping
102400,1280,1840,Sweeping
102400,1280,1902,Sweeping
102400,1280,1871,Sweeping
102400,1280,1762,Sweeping
102400,1280,1840,Sweeping
102400,1280,1934,Sweeping
