n,m,time,name
3200,80,140,Quad
3200,80,124,Quad
3200,160,170,Quad
3200,160,108,Quad
3200,160,124,Quad
3200,160,171,Quad
3200,160,202,Quad
3200,160,155,Quad
3200,160,140,Quad
3200,160,124,Quad
3200,160,140,Quad
3200,160,124,Quad
3200,320,248,Quad
3200,320,217,Quad
3200,320,187,Quad
3200,320,202,Quad
3200,320,233,Quad
3200,320,249,Quad
3200,320,218,Quad
3200,320,233,Quad
3200,320,218,Quad
3200,320,218,Quad
3200,640,389,Quad
3200,640,420,Quad
3200,640,467,Quad
3200,640,483,Quad
3200,640,451,Quad
3200,640,514,Quad
3200,640,467,Quad
3200,640,468,Quad
3200,640,420,Quad
3200,640,451,Quad
3200,1280,1263,Quad
3200,1280,1216,Quad
3200,1280,1107,Quad
3200,1280,1294,Quad
3200,1280,1294,Quad
3200,1280,1279,Quad
3200,1280,1169,Quad
3200,1280,1310,Quad
3200,1280,1184,Quad
3200,1280,1247,Quad
6400,10,155,Quad
6400,10,186,Quad
6400,10,155,Quad
6400,10,140,Quad
6400,10,171,Quad
6400,10,187,Quad
6400,10,139,Quad
6400,10,155,Quad
6400,10,171,Quad
6400,10,155,Quad
6400,20,140,Quad
6400,20,140,Quad
6400,20,187,Quad
6400,20,155,Quad
6400,20,155,Quad
6400,20,170,Quad
6400,20,186,Quad
6400,20,171,Quad
6400,20,155,Quad
6400,20,155,Quad
6400,40,155,Quad
6400,40,155,Quad
6400,40,124,Quad
6400,40,140,Quad
6400,40,140,Quad
6400,40,139,Quad
6400,40,171,Quad
6400,40,171,Quad
6400,40,140,Quad
6400,40,187,Quad
6400,80,170,Quad
6400,80,156,Quad
6400,80,155,Quad
6400,80,155,Quad
6400,80,139,Quad
6400,80,171,Quad
6400,80,186,Quad
6400,80,187,Quad
6400,80,186,Quad
6400,80,171,Quad
6400,160,187,Quad
6400,160,171,Quad
6400,160,187,Quad
6400,160,187,Quad
6400,160,187,Quad
6400,160,234,Quad
6400,160,217,Quad
6400,160,202,Quad
6400,160,202,Quad
6400,160,171,Quad
6400,320,217,Quad
6400,320,249,Quad
6400,320,249,Quad
6400,320,217,Quad
6400,320,249,Quad
6400,320,249,Quad
6400,320,202,Quad
6400,320,265,Quad
6400,320,249,Quad
6400,320,249,Quad
6400,640,498,Quad
6400,640,483,Quad
6400,640,468,Quad
6400,640,467,Quad
6400,640,452,Quad
6400,640,498,Quad
6400,640,467,Quad
6400,640,467,Quad
6400,640,468,Quad
6400,640,436,Quad
6400,1280,1341,Quad
6400,1280,1309,Quad
6400,1280,1310,Quad
6400,1280,1356,Quad
6400,1280,1341,Quad
6400,1280,1294,Quad
6400,1280,1310,Quad
6400,1280,1325,Quad
6400,1280,1357,Quad
6400,1280,1356,Quad
12800,10,187,Quad
12800,10,171,Quad
12800,10,187,Quad
12800,10,170,Quad
12800,10,202,Quad
12800,10,171,Quad
12800,10,187,Quad
12800,10,249,Quad
12800,10,217,Quad
12800,10,186,Quad
12800,20,233,Quad
12800,20,249,Quad
12800,20,187,Quad
12800,20,218,Quad
12800,20,202,Quad
12800,20,187,Quad
12800,20,217,Quad
12800,20,218,Quad
12800,20,186,Quad
12800,20,202,Quad
12800,40,233,Quad
12800,40,248,Quad
12800,40,217,Quad
12800,40,202,Quad
12800,40,171,Quad
12800,40,217,Quad
12800,40,171,Quad
12800,40,202,Quad
12800,40,218,Quad
12800,40,186,Quad
