n,m,time,name
1600,640,1731,Sparse
1600,640,1715,Sparse
1600,640,1934,Sparse
1600,640,1825,Sparse
1600,640,1715,Sparse
1600,640,1699,Sparse
1600,640,1778,Sparse
1600,640,1731,Sparse
1600,640,1762,Sparse
1600,640,1715,Sparse
1600,1280,3837,Sparse
1600,1280,4024,Sparse
1600,1280,3915,Sparse
1600,1280,3914,Sparse
1600,1280,3930,Sparse
1600,1280,3837,Sparse
1600,1280,3837,Sparse
1600,1280,3759,Sparse
1600,1280,3883,Sparse
1600,1280,3946,Sparse
3200,10,31,Sparse
3200,10,31,Sparse
3200,10,31,Sparse
3200,10,15,Sparse
3200,10,31,Sparse
3200,10,15,Sparse
3200,10,31,Sparse
3200,10,31,Sparse
3200,10,31,Sparse
3200,10,31,Sparse
3200,20,46,Sparse
3200,20,46,Sparse
3200,20,46,Sparse
3200,20,31,Sparse
3200,20,31,Sparse
3200,20,31,Sparse
3200,20,46,Sparse
3200,20,46,Sparse
3200,20,31,Sparse
3200,20,62,Sparse
3200,40,78,Sparse
3200,40,78,Sparse
3200,40,78,Sparse
3200,40,78,Sparse
3200,40,78,Sparse
3200,40,93,Sparse
3200,40,77,Sparse
3200,40,109,Sparse
3200,40,78,Sparse
3200,40,78,Sparse
3200,80,280,Sparse
3200,80,265,Sparse
3200,80,249,Sparse
3200,80,249,Sparse
3200,80,234,Sparse
3200,80,265,Sparse
3200,80,264,Sparse
3200,80,295,Sparse
3200,80,218,Sparse
3200,80,234,Sparse
3200,160,733,Sparse
3200,160,717,Sparse
3200,160,717,Sparse
3200,160,733,Sparse
3200,160,717,Sparse
3200,160,717,Sparse
3200,160,717,Sparse
3200,160,686,Sparse
3200,160,670,Sparse
3200,160,717,Sparse
3200,320,1855,Sparse
3200,320,1840,Sparse
3200,320,1918,Sparse
3200,320,1856,Sparse
3200,320,1824,Sparse
3200,320,1918,Sparse
3200,320,1856,Sparse
3200,320,1887,Sparse
3200,320,1933,Sparse
3200,320,1840,Sparse
3200,640,4539,Sparse
3200,640,4476,Sparse
3200,640,4429,Sparse
3200,640,4554,Sparse
3200,640,4508,Sparse
3200,640,4477,Sparse
3200,640,4492,Sparse
3200,640,4601,Sparse
3200,640,4414,Sparse
3200,640,4897,Sparse
3200,1280,10124,Sparse
3200,1280,10311,Sparse
3200,1280,10358,Sparse
3200,1280,10264,Sparse
3200,1280,10202,Sparse
3200,1280,10155,Sparse
3200,1280,10140,Sparse
3200,1280,10092,Sparse
3200,1280,10202,Sparse
3200,1280,10373,Sparse
6400,10,46,Sparse
6400,10,61,Sparse
6400,10,46,Sparse
6400,10,46,Sparse
6400,10,62,Sparse
6400,10,62,Sparse
6400,10,46,Sparse
6400,10,62,Sparse
6400,10,31,Sparse
6400,10,46,Sparse
6400,20,78,Sparse
6400,20,93,Sparse
6400,20,78,Sparse
6400,20,78,Sparse
6400,20,78,Sparse
6400,20,62,Sparse
6400,20,78,Sparse
6400,20,93,Sparse
6400,20,78,Sparse
6400,20,77,Sparse
6400,40,171,Sparse
6400,40,187,Sparse
6400,40,171,Sparse
6400,40,187,Sparse
6400,40,156,Sparse
6400,40,171,Sparse
6400,40,171,Sparse
6400,40,171,Sparse
6400,40,171,Sparse
6400,40,156,Sparse
6400,80,483,Sparse
6400,80,530,Sparse
6400,80,483,Sparse
6400,80,529,Sparse
6400,80,483,Sparse
6400,80,561,Sparse
6400,80,514,Sparse
6400,80,514,Sparse
6400,80,561,Sparse
6400,80,546,Sparse
6400,160,1684,Sparse
6400,160,1638,Sparse
6400,160,1621,Sparse
6400,160,1653,Sparse
6400,160,1606,Sparse
6400,160,1638,Sparse
6400,160,1637,Sparse
6400,160,1669,Sparse
6400,160,1653,Sparse
6400,160,1653,Sparse
6400,320,4570,Sparse
6400,320,4601,Sparse
6400,320,4524,Sparse
6400,320,4617,Sparse
6400,320,4508,Sparse
6400,320,4523,Sparse
6400,320,4601,Sparse
6400,320,4570,Sparse
6400,320,4570,Sparse
6400,320,4555,Sparse
6400,640,11824,Sparse
6400,640,11699,Sparse
6400,640,11699,Sparse
6400,640,11714,Sparse
6400,640,11949,Sparse
6400,640,11652,Sparse
6400,640,11871,Sparse
6400,640,11590,Sparse
6400,640,11590,Sparse
6400,640,11574,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
6400,1280,15000,Sparse
12800,10,109,Sparse
12800,10,109,Sparse
12800,10,78,Sparse
12800,10,109,Sparse
12800,10,93,Sparse
12800,10,93,Sparse
12800,10,109,Sparse
12800,10,108,Sparse
12800,10,124,Sparse
12800,10,124,Sparse
12800,20,156,Sparse
12800,20,171,Sparse
12800,20,155,Sparse
12800,20,124,Sparse
12800,20,155,Sparse
12800,20,140,Sparse
12800,20,156,Sparse
12800,20,156,Sparse
12800,20,156,Sparse
12800,20,140,Sparse
12800,40,343,Sparse
12800,40,342,Sparse
12800,40,327,Sparse
12800,40,327,Sparse
12800,40,312,Sparse
12800,40,327,Sparse
12800,40,327,Sparse
12800,40,358,Sparse
12800,40,327,Sparse
12800,40,374,Sparse
12800,80,1092,Sparse
12800,80,1153,Sparse
12800,80,1014,Sparse
12800,80,1060,Sparse
12800,80,1076,Sparse
12800,80,1045,Sparse
12800,80,1092,Sparse
12800,80,1076,Sparse
12800,80,1060,Sparse
12800,80,1091,Sparse
12800,160,3556,Sparse
12800,160,3541,Sparse
12800,160,3681,Sparse
12800,160,3572,Sparse
12800,160,3525,Sparse
12800,160,3525,Sparse
12800,160,3556,Sparse
12800,160,3634,Sparse
12800,160,3618,Sparse
12800,160,3650,Sparse
12800,320,11232,Sparse
12800,320,11185,Sparse
12800,320,11138,Sparse
12800,320,11387,Sparse
12800,320,11231,Sparse
12800,320,11466,Sparse
12800,320,11169,Sparse
12800,320,11137,Sparse
12800,320,11419,Sparse
12800,320,11341,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,640,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
12800,1280,15000,Sparse
25600,10,217,Sparse
25600,10,218,Sparse
25600,10,202,Sparse
25600,10,187,Sparse
25600,10,233,Sparse
25600,10,218,Sparse
25600,10,218,Sparse
25600,10,217,Sparse
25600,10,234,Sparse
25600,10,202,Sparse
25600,20,312,Sparse
25600,20,312,Sparse
25600,20,295,Sparse
25600,20,296,Sparse
25600,20,343,Sparse
25600,20,296,Sparse
25600,20,296,Sparse
25600,20,342,Sparse
25600,20,296,Sparse
25600,20,327,Sparse
25600,40,670,Sparse
25600,40,686,Sparse
25600,40,717,Sparse
25600,40,639,Sparse
25600,40,655,Sparse
25600,40,701,Sparse
25600,40,655,Sparse
25600,40,670,Sparse
25600,40,655,Sparse
25600,40,654,Sparse
25600,80,2152,Sparse
25600,80,2214,Sparse
25600,80,2121,Sparse
25600,80,2293,Sparse
25600,80,2089,Sparse
25600,80,2137,Sparse
25600,80,2090,Sparse
25600,80,2199,Sparse
25600,80,2152,Sparse
25600,80,2152,Sparse
25600,160,7846,Sparse
25600,160,7722,Sparse
25600,160,7706,Sparse
25600,160,7644,Sparse
25600,160,7566,Sparse
25600,160,7519,Sparse
25600,160,7768,Sparse
25600,160,7986,Sparse
25600,160,7721,Sparse
25600,160,7534,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,320,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,640,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
25600,1280,15000,Sparse
51200,10,390,Sparse
51200,10,436,Sparse
51200,10,420,Sparse
51200,10,389,Sparse
51200,10,405,Sparse
51200,10,405,Sparse
51200,10,436,Sparse
51200,10,421,Sparse
51200,10,420,Sparse
51200,10,405,Sparse
51200,20,624,Sparse
51200,20,639,Sparse
51200,20,592,Sparse
51200,20,561,Sparse
51200,20,623,Sparse
51200,20,592,Sparse
51200,20,608,Sparse
51200,20,592,Sparse
51200,20,608,Sparse
51200,20,655,Sparse
51200,40,1404,Sparse
51200,40,1341,Sparse
51200,40,1326,Sparse
51200,40,1294,Sparse
51200,40,1419,Sparse
51200,40,1310,Sparse
51200,40,1309,Sparse
51200,40,1326,Sparse
51200,40,1372,Sparse
51200,40,1326,Sparse
51200,80,4211,Sparse
51200,80,4305,Sparse
51200,80,4320,Sparse
51200,80,4321,Sparse
51200,80,4320,Sparse
51200,80,4258,Sparse
51200,80,4352,Sparse
51200,80,4274,Sparse
51200,80,4211,Sparse
51200,80,4289,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,160,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,320,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,640,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
51200,1280,15000,Sparse
102400,10,857,Sparse
102400,10,795,Sparse
102400,10,795,Sparse
102400,10,842,Sparse
102400,10,780,Sparse
102400,10,795,Sparse
102400,10,842,Sparse
102400,10,857,Sparse
102400,10,826,Sparse
102400,10,779,Sparse
102400,20,1201,Sparse
102400,20,1169,Sparse
102400,20,1170,Sparse
102400,20,1169,Sparse
102400,20,1138,Sparse
102400,20,1185,Sparse
102400,20,1185,Sparse
102400,20,1154,Sparse
102400,20,1200,Sparse
102400,20,1216,Sparse
102400,40,2917,Sparse
102400,40,3010,Sparse
102400,40,2932,Sparse
102400,40,2994,Sparse
102400,40,2729,Sparse
102400,40,2620,Sparse
102400,40,2713,Sparse
102400,40,2605,Sparse
102400,40,2683,Sparse
102400,40,2652,Sparse
102400,80,8517,Sparse
102400,80,9094,Sparse
102400,80,8845,Sparse
102400,80,9687,Sparse
102400,80,8673,Sparse
102400,80,8720,Sparse
102400,80,8891,Sparse
102400,80,8735,Sparse
102400,80,9204,Sparse
102400,80,9422,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,160,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,320,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,640,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
102400,1280,15000,Sparse
