n,m,time,name
3200,40,15,Dijkstra
3200,80,30,Dijkstra
3200,80,46,Dijkstra
3200,80,31,Dijkstra
3200,80,46,Dijkstra
3200,80,31,Dijkstra
3200,80,31,Dijkstra
3200,80,31,Dijkstra
3200,80,31,Dijkstra
3200,80,31,Dijkstra
3200,80,31,Dijkstra
3200,160,31,Dijkstra
3200,160,46,Dijkstra
3200,160,31,Dijkstra
3200,160,46,Dijkstra
3200,160,46,Dijkstra
3200,160,61,Dijkstra
3200,160,46,Dijkstra
3200,160,46,Dijkstra
3200,160,62,Dijkstra
3200,160,31,Dijkstra
3200,320,109,Dijkstra
3200,320,109,Dijkstra
3200,320,93,Dijkstra
3200,320,124,Dijkstra
3200,320,124,Dijkstra
3200,320,93,Dijkstra
3200,320,93,Dijkstra
3200,320,93,Dijkstra
3200,320,109,Dijkstra
3200,320,93,Dijkstra
3200,640,358,Dijkstra
3200,640,374,Dijkstra
3200,640,404,Dijkstra
3200,640,358,Dijkstra
3200,640,374,Dijkstra
3200,640,327,Dijkstra
3200,640,374,Dijkstra
3200,640,312,Dijkstra
3200,640,343,Dijkstra
3200,640,327,Dijkstra
3200,1280,1497,Dijkstra
3200,1280,1544,Dijkstra
3200,1280,1466,Dijkstra
3200,1280,1466,Dijkstra
3200,1280,1512,Dijkstra
3200,1280,1419,Dijkstra
3200,1280,1403,Dijkstra
3200,1280,1559,Dijkstra
3200,1280,1340,Dijkstra
3200,1280,1590,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,31,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,10,46,Dijkstra
6400,20,46,Dijkstra
6400,20,62,Dijkstra
6400,20,62,Dijkstra
6400,20,46,Dijkstra
6400,20,46,Dijkstra
6400,20,62,Dijkstra
6400,20,46,Dijkstra
6400,20,31,Dijkstra
6400,20,46,Dijkstra
6400,20,46,Dijkstra
6400,40,46,Dijkstra
6400,40,46,Dijkstra
6400,40,31,Dijkstra
6400,40,46,Dijkstra
6400,40,62,Dijkstra
6400,40,77,Dijkstra
6400,40,46,Dijkstra
6400,40,46,Dijkstra
6400,40,46,Dijkstra
6400,40,61,Dijkstra
6400,80,46,Dijkstra
6400,80,46,Dijkstra
6400,80,62,Dijkstra
6400,80,46,Dijkstra
6400,80,31,Dijkstra
6400,80,31,Dijkstra
6400,80,46,Dijkstra
6400,80,46,Dijkstra
6400,80,31,Dijkstra
6400,80,46,Dijkstra
6400,160,62,Dijkstra
6400,160,62,Dijkstra
6400,160,61,Dijkstra
6400,160,77,Dijkstra
6400,160,62,Dijkstra
6400,160,61,Dijkstra
6400,160,93,Dijkstra
6400,160,78,Dijkstra
6400,160,61,Dijkstra
6400,160,78,Dijkstra
6400,320,124,Dijkstra
6400,320,124,Dijkstra
6400,320,140,Dijkstra
6400,320,124,Dijkstra
6400,320,108,Dijkstra
6400,320,139,Dijkstra
6400,320,124,Dijkstra
6400,320,139,Dijkstra
6400,320,156,Dijkstra
6400,320,140,Dijkstra
6400,640,389,Dijkstra
6400,640,420,Dijkstra
6400,640,374,Dijkstra
6400,640,342,Dijkstra
6400,640,358,Dijkstra
6400,640,342,Dijkstra
6400,640,373,Dijkstra
6400,640,374,Dijkstra
6400,640,405,Dijkstra
6400,640,373,Dijkstra
6400,1280,1559,Dijkstra
6400,1280,1621,Dijkstra
6400,1280,1574,Dijkstra
6400,1280,1512,Dijkstra
