n,m,time,name
800,1280,2261,Naive
800,1280,2308,Naive
800,1280,2308,Naive
800,1280,2324,Naive
800,1280,2308,Naive
800,1280,2292,Naive
1600,10,15,Naive
1600,10,15,Naive
1600,10,0,Naive
1600,10,15,Naive
1600,10,15,Naive
1600,10,30,Naive
1600,10,0,Naive
1600,10,0,Naive
1600,10,30,Naive
1600,10,15,Naive
1600,20,15,Naive
1600,20,15,Naive
1600,20,31,Naive
1600,20,0,Naive
1600,20,15,Naive
1600,20,30,Naive
1600,20,15,Naive
1600,20,0,Naive
1600,20,15,Naive
1600,20,15,Naive
1600,40,15,Naive
1600,40,15,Naive
1600,40,15,Naive
1600,40,31,Naive
1600,40,15,Naive
1600,40,15,Naive
1600,40,31,Naive
1600,40,15,Naive
1600,40,15,Naive
1600,40,31,Naive
1600,80,46,Naive
1600,80,46,Naive
1600,80,30,Naive
1600,80,46,Naive
1600,80,31,Naive
1600,80,31,Naive
1600,80,30,Naive
1600,80,31,Naive
1600,80,30,Naive
1600,80,15,Naive
1600,160,78,Naive
1600,160,78,Naive
1600,160,109,Naive
1600,160,78,Naive
1600,160,62,Naive
1600,160,93,Naive
1600,160,93,Naive
1600,160,78,Naive
1600,160,109,Naive
1600,160,78,Naive
1600,320,295,Naive
1600,320,280,Naive
1600,320,327,Naive
1600,320,280,Naive
1600,320,296,Naive
1600,320,295,Naive
1600,320,265,Naive
1600,320,280,Naive
1600,320,280,Naive
1600,320,296,Naive
1600,640,1107,Naive
1600,640,1123,Naive
1600,640,1107,Naive
1600,640,1076,Naive
1600,640,1107,Naive
1600,640,1091,Naive
1600,640,1123,Naive
1600,640,1107,Naive
1600,640,1106,Naive
1600,640,1107,Naive
1600,1280,4414,Naive
1600,1280,4382,Naive
1600,1280,4398,Naive
1600,1280,4399,Naive
1600,1280,4367,Naive
1600,1280,4414,Naive
1600,1280,4492,Naive
1600,1280,4304,Naive
1600,1280,4336,Naive
1600,1280,4398,Naive
3200,10,31,Naive
3200,10,46,Naive
3200,10,46,Naive
3200,10,15,Naive
3200,10,31,Naive
3200,10,15,Naive
3200,10,31,Naive
3200,10,31,Naive
3200,10,31,Naive
3200,10,31,Naive
3200,20,46,Naive
3200,20,15,Naive
3200,20,15,Naive
3200,20,31,Naive
3200,20,30,Naive
3200,20,46,Naive
3200,20,46,Naive
3200,20,31,Naive
3200,20,31,Naive
3200,20,15,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,31,Naive
3200,40,46,Naive
3200,40,31,Naive
3200,40,46,Naive
3200,80,46,Naive
3200,80,31,Naive
3200,80,62,Naive
3200,80,78,Naive
3200,80,46,Naive
3200,80,62,Naive
3200,80,62,Naive
3200,80,78,Naive
3200,80,78,Naive
3200,80,46,Naive
3200,160,156,Naive
3200,160,187,Naive
3200,160,155,Naive
3200,160,171,Naive
3200,160,156,Naive
3200,160,140,Naive
3200,160,155,Naive
3200,160,155,Naive
3200,160,124,Naive
3200,160,156,Naive
3200,320,592,Naive
3200,320,561,Naive
3200,320,577,Naive
3200,320,576,Naive
3200,320,561,Naive
3200,320,561,Naive
3200,320,561,Naive
3200,320,592,Naive
3200,320,592,Naive
3200,320,546,Naive
3200,640,2214,Naive
3200,640,2262,Naive
3200,640,2152,Naive
3200,640,2121,Naive
3200,640,2167,Naive
3200,640,2152,Naive
3200,640,2136,Naive
3200,640,2152,Naive
3200,640,2121,Naive
3200,640,2198,Naive
3200,1280,8594,Naive
3200,1280,8641,Naive
3200,1280,8454,Naive
3200,1280,8486,Naive
3200,1280,8579,Naive
3200,1280,8641,Naive
3200,1280,8626,Naive
3200,1280,8891,Naive
3200,1280,8533,Naive
3200,1280,8548,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,10,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,61,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,20,46,Naive
6400,40,62,Naive
6400,40,62,Naive
6400,40,62,Naive
6400,40,62,Naive
6400,40,62,Naive
6400,40,46,Naive
6400,40,62,Naive
6400,40,62,Naive
6400,40,93,Naive
6400,40,46,Naive
6400,80,109,Naive
6400,80,124,Naive
6400,80,124,Naive
6400,80,109,Naive
6400,80,109,Naive
6400,80,108,Naive
6400,80,109,Naive
6400,80,93,Naive
6400,80,124,Naive
6400,80,108,Naive
6400,160,296,Naive
6400,160,312,Naive
6400,160,327,Naive
6400,160,327,Naive
6400,160,312,Naive
6400,160,343,Naive
6400,160,280,Naive
6400,160,327,Naive
6400,160,327,Naive
6400,160,296,Naive
6400,320,1092,Naive
6400,320,1091,Naive
6400,320,1076,Naive
6400,320,1075,Naive
6400,320,1092,Naive
6400,320,1075,Naive
6400,320,1122,Naive
6400,320,1092,Naive
6400,320,1107,Naive
6400,320,1076,Naive
6400,640,4227,Naive
6400,640,4289,Naive
6400,640,4289,Naive
6400,640,4211,Naive
6400,640,4165,Naive
6400,640,4258,Naive
6400,640,4336,Naive
6400,640,4196,Naive
6400,640,4243,Naive
6400,640,4289,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
6400,1280,15000,Naive
12800,10,78,Naive
12800,10,109,Naive
12800,10,78,Naive
12800,10,93,Naive
12800,10,93,Naive
12800,10,93,Naive
12800,10,93,Naive
12800,10,93,Naive
12800,10,78,Naive
12800,10,108,Naive
12800,20,109,Naive
12800,20,78,Naive
12800,20,93,Naive
12800,20,93,Naive
12800,20,93,Naive
12800,20,93,Naive
12800,20,124,Naive
12800,20,108,Naive
12800,20,93,Naive
12800,20,78,Naive
12800,40,109,Naive
12800,40,109,Naive
12800,40,109,Naive
12800,40,124,Naive
12800,40,139,Naive
12800,40,156,Naive
12800,40,124,Naive
12800,40,109,Naive
12800,40,124,Naive
12800,40,109,Naive
12800,80,218,Naive
12800,80,218,Naive
12800,80,217,Naive
12800,80,234,Naive
12800,80,218,Naive
12800,80,233,Naive
12800,80,218,Naive
12800,80,202,Naive
12800,80,218,Naive
12800,80,234,Naive
12800,160,623,Naive
12800,160,592,Naive
12800,160,608,Naive
12800,160,592,Naive
12800,160,624,Naive
12800,160,592,Naive
12800,160,592,Naive
12800,160,624,Naive
12800,160,624,Naive
12800,160,592,Naive
12800,320,2184,Naive
12800,320,2137,Naive
12800,320,2136,Naive
12800,320,2136,Naive
12800,320,2152,Naive
12800,320,2199,Naive
12800,320,2230,Naive
12800,320,2152,Naive
12800,320,2277,Naive
12800,320,2262,Naive
12800,640,8533,Naive
12800,640,8486,Naive
12800,640,8829,Naive
12800,640,8548,Naive
12800,640,8563,Naive
12800,640,8532,Naive
12800,640,8470,Naive
12800,640,8345,Naive
12800,640,8689,Naive
12800,640,8875,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
12800,1280,15000,Naive
25600,10,187,Naive
25600,10,202,Naive
25600,10,202,Naive
25600,10,187,Naive
25600,10,217,Naive
25600,10,187,Naive
25600,10,186,Naive
25600,10,187,Naive
25600,10,187,Naive
25600,10,187,Naive
25600,20,202,Naive
25600,20,202,Naive
25600,20,202,Naive
25600,20,187,Naive
25600,20,187,Naive
25600,20,202,Naive
25600,20,202,Naive
25600,20,202,Naive
25600,20,186,Naive
25600,20,202,Naive
25600,40,234,Naive
25600,40,234,Naive
25600,40,234,Naive
25600,40,234,Naive
25600,40,265,Naive
25600,40,234,Naive
25600,40,234,Naive
25600,40,249,Naive
25600,40,234,Naive
25600,40,234,Naive
25600,80,436,Naive
25600,80,421,Naive
25600,80,436,Naive
25600,80,421,Naive
25600,80,405,Naive
25600,80,436,Naive
25600,80,639,Naive
25600,80,452,Naive
25600,80,452,Naive
25600,80,452,Naive
25600,160,1216,Naive
25600,160,1170,Naive
25600,160,1216,Naive
25600,160,1216,Naive
25600,160,1185,Naive
25600,160,1216,Naive
25600,160,1185,Naive
25600,160,1185,Naive
25600,160,1232,Naive
25600,160,1216,Naive
25600,320,4305,Naive
25600,320,4336,Naive
25600,320,4554,Naive
25600,320,4258,Naive
25600,320,4555,Naive
25600,320,4243,Naive
25600,320,4290,Naive
25600,320,4227,Naive
25600,320,4242,Naive
25600,320,4227,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,640,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
25600,1280,15000,Naive
51200,10,390,Naive
51200,10,374,Naive
51200,10,390,Naive
51200,10,358,Naive
51200,10,374,Naive
51200,10,358,Naive
51200,10,358,Naive
51200,10,358,Naive
51200,10,358,Naive
51200,10,390,Naive
51200,20,468,Naive
51200,20,421,Naive
51200,20,358,Naive
51200,20,390,Naive
51200,20,390,Naive
51200,20,405,Naive
51200,20,374,Naive
51200,20,390,Naive
51200,20,390,Naive
51200,20,358,Naive
51200,40,498,Naive
51200,40,499,Naive
51200,40,468,Naive
51200,40,468,Naive
51200,40,546,Naive
51200,40,529,Naive
51200,40,514,Naive
51200,40,483,Naive
51200,40,795,Naive
51200,40,468,Naive
51200,80,873,Naive
51200,80,841,Naive
51200,80,826,Naive
51200,80,857,Naive
51200,80,826,Naive
51200,80,858,Naive
51200,80,888,Naive
51200,80,904,Naive
51200,80,888,Naive
51200,80,857,Naive
51200,160,2449,Naive
51200,160,2355,Naive
51200,160,2495,Naive
51200,160,2402,Naive
51200,160,2339,Naive
51200,160,2418,Naive
51200,160,2386,Naive
51200,160,2355,Naive
51200,160,2371,Naive
51200,160,2417,Naive
51200,320,8470,Naive
51200,320,8564,Naive
51200,320,8455,Naive
51200,320,8720,Naive
51200,320,8657,Naive
51200,320,8532,Naive
51200,320,8563,Naive
51200,320,8595,Naive
51200,320,8626,Naive
51200,320,8657,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,640,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
51200,1280,15000,Naive
102400,10,795,Naive
102400,10,732,Naive
102400,10,717,Naive
102400,10,733,Naive
102400,10,748,Naive
102400,10,685,Naive
102400,10,717,Naive
102400,10,733,Naive
102400,10,717,Naive
102400,10,717,Naive
102400,20,764,Naive
102400,20,764,Naive
102400,20,748,Naive
102400,20,764,Naive
102400,20,795,Naive
102400,20,811,Naive
102400,20,716,Naive
102400,20,780,Naive
102400,20,779,Naive
102400,20,764,Naive
102400,40,951,Naive
102400,40,982,Naive
102400,40,998,Naive
102400,40,1044,Naive
102400,40,967,Naive
102400,40,1091,Naive
102400,40,982,Naive
102400,40,935,Naive
102400,40,967,Naive
102400,40,967,Naive
102400,80,1903,Naive
102400,80,1856,Naive
102400,80,1731,Naive
102400,80,1762,Naive
102400,80,1825,Naive
102400,80,1840,Naive
102400,80,1809,Naive
102400,80,1809,Naive
102400,80,1762,Naive
102400,80,1731,Naive
102400,160,4991,Naive
102400,160,5085,Naive
102400,160,4867,Naive
102400,160,5162,Naive
102400,160,4960,Naive
102400,160,4882,Naive
102400,160,4929,Naive
102400,160,4992,Naive
102400,160,4789,Naive
102400,160,4867,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,320,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,640,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
102400,1280,15000,Naive
